tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
693	479	3000.0	0.96449	1.88	2.0066697359284493	2455.993391752579
629	479	3000.0	2.23796	2.12	2.7394954829771243	3544.2472474226884
478	479	6500.0	3.01935	3.24	5.24112094354417	9259.182061855905
479	480	6500.0	1.17336	1.32	1.7820455126575485	8033.748804123976
481	480	5000.0	1.29401	1.41	1.4542650384131324	3381.8755567010367
483	480	5000.0	1.525	1.68	2.480775203277037	6675.7109381443415
486	480	6500.0	1.89493	2.03	2.373911680387814	6700.824814433244
484	480	5000.0	1.80131	2.13	2.637142982133411	5612.222670103122
482	481	5000.0	0.488	0.54	0.54	0.0
480	481	5000.0	1.29401	1.41	1.4575139934089694	3442.292690721659
483	481	6500.0	1.09969	1.67	1.6814205345950388	3003.5373195876286
691	481	6500.0	2.30915	2.42	2.931184859340192	7080.781546391775
481	482	5000.0	0.488	0.54	0.54	0.0
693	483	6500.0	0.682	0.5	0.5683327302883215	6350.460721649495
481	483	6500.0	1.09969	1.67	1.6962692381570883	3698.905989690727
480	483	5000.0	1.525	1.68	2.46656201635949	6645.889432989747
539	483	5000.0	3.07733	3.33	4.825298023504038	6576.852030927867
627	484	6000.0	1.73609	1.98	2.113323466436941	4911.213195876301
480	484	5000.0	1.80131	2.13	2.7484139726748045	5897.556525773204
485	484	5000.0	2.98962	3.26	4.337623711192328	6091.995505154667
629	484	6000.0	1.52866	3.65	3.6639061063375693	2395.281752577317
626	485	6500.0	1.75633	1.68	1.9110170553220542	6360.250670103113
489	485	5000.0	2.44	2.66	4.465306238210421	7292.29956701034
628	485	6500.0	1.364	2.84	3.1397770002858816	5953.3379175257905
484	485	5000.0	2.98962	3.26	4.559114050491769	6383.437484536093
535	486	6500.0	0.25151	0.29	0.5509929996936657	10172.981556701438
480	486	6500.0	1.89493	2.03	2.4188235092880133	6909.627917525963
627	486	6500.0	2.10339	2.22	2.377464430285718	5390.113556701058
691	486	6500.0	1.06706	2.4	2.5094401042618437	4826.494948453616
681	487	3000.0	1.64248	1.36	1.5164151740020857	2807.2651443298996
488	487	5000.0	2.4039	2.65	3.730315668357441	6419.827958762982
682	487	3000.0	1.50659	3.04	4.185437361220294	3776.790371134031
535	487	6500.0	3.49621	4.12	4.255511067954809	4447.950340206254
405	488	5000.0	0.95285	1.01	1.3888213427166696	6287.463195876407
487	488	5000.0	2.4039	2.65	2.8905993659799134	4410.210721649531
682	488	2500.0	1.01524	2.77	3.0525026871709433	2270.1413402061903
680	488	2500.0	2.29623	2.97	3.4677642137060007	2570.3010824742223
490	489	6500.0	0.9779	1.06	1.2141915746304426	6450.289938144358
485	489	5000.0	2.44	2.66	4.5677719504475975	7393.641608247428
630	489	3500.0	1.72534	2.68	2.717119201984106	1929.3507525773205
631	489	3500.0	1.769	4.23	4.449339351268506	2683.7328144329936
489	490	6500.0	0.9779	1.06	1.3683357398715943	7670.435855670114
491	490	6500.0	2.39847	2.61	3.0778461470713734	6796.043958762914
557	490	5000.0	2.43542	3.59	3.6385220593128134	2739.4184948453612
631	490	5000.0	1.19846	3.8	3.9952108136977693	3824.9631752577425
559	491	6500.0	0.73707	0.6	0.8988201203982471	8774.152701030971
490	491	6500.0	2.39847	2.61	3.6031642904330896	8203.245123711376
492	491	6500.0	2.63432	2.84	4.047854763219075	8434.602804123759
558	491	6500.0	2.34672	3.2	3.2563951145672876	3805.5148247422735
562	492	9000.0	0.73707	0.49	0.5249899650517432	7475.78068041238
493	492	6500.0	0.99301	1.37	1.4149770113427154	4445.8831958762985
491	492	6500.0	2.63432	2.84	4.520890901799052	9161.062340206221
561	492	9000.0	2.19685	3.09	3.282311359374922	7223.2277628866095
562	493	14500.0	0.57547	1.26	1.2740255649410432	7568.026463917529
492	493	6500.0	0.99301	1.37	1.5202827084078328	6010.874402061861
564	493	14500.0	1.82797	1.37	1.6010186912672026	14930.585041237155
497	493	6500.0	1.40829	1.94	3.2604773497127013	9486.867793814514
494	493	6500.0	1.9096	2.24	3.2229050348909074	8500.734010309363
561	494	10000.0	0.67377	1.0	1.0442540348133615	7369.964628865978
493	494	6500.0	1.9096	2.24	3.0774916054010943	8167.208690721726
563	494	10000.0	2.20446	2.33	2.3783940362097726	6100.088927835077
495	494	9000.0	2.58801	2.81	4.426058841522204	12593.8178350517
560	495	7000.0	0.61304	0.94	1.0779411924803879	6961.723268041244
496	495	9000.0	2.37274	2.56	3.746740780652695	11932.973329897046
494	495	9000.0	2.58801	2.81	3.5554969432884422	10378.97776288668
551	495	7000.0	3.26962	4.69	4.722959568516178	3256.6972989690744
436	496	9000.0	0.95285	1.02	1.930814932069461	14058.118092783658
553	496	6000.0	1.46907	1.3	1.4304256776854156	5426.044773195887
495	496	9000.0	2.37274	2.56	3.36181240377172	10818.770195876403
556	496	6000.0	0.9836	3.71	4.1514167815620056	5662.355969072167
498	497	6500.0	0.5787	0.66	1.1092345622733932	9486.867793814514
493	497	6500.0	1.40829	1.94	2.5168515661663466	7712.694484536165
497	498	6500.0	0.5787	0.66	0.8562484709638087	7712.694484536165
499	498	5000.0	1.25755	1.34	1.6120918617745672	5393.241628866004
533	498	6500.0	1.2276	1.61	2.0248912078197434	7441.622422680473
498	499	5000.0	1.25755	1.34	1.5093938124516153	4790.660288659818
567	499	12500.0	1.525	1.56	1.5744613358170723	6232.440649484551
569	499	12500.0	1.04948	2.32	2.4334439871772267	9445.187257731966
500	499	5000.0	2.60592	2.84	4.892898391733421	7408.1448969072535
570	500	4500.0	0.671	1.36	2.0678653871485246	6141.757164948463
566	500	4500.0	1.54319	1.82	2.185564135850238	4840.7510412371275
499	500	5000.0	2.60592	2.84	3.5165475786791625	5612.963144329918
501	500	5000.0	3.30809	3.61	5.6058641040384405	6927.924257731984
636	501	5500.0	1.06706	0.62	0.6335421996759882	3397.537474226812
571	501	5500.0	1.12478	2.49	2.877695609969569	5551.530865979393
502	501	5000.0	3.19188	3.49	4.274532873674838	5532.145824742327
500	501	5000.0	3.30809	3.61	4.304485162125677	5320.912680412401
632	502	1500.0	1.64248	1.67	2.2580824950875247	1856.7305773195828
501	502	5000.0	3.19188	3.49	3.688430364949874	3923.2218350515805
503	502	6500.0	3.32995	3.87	4.297485251201353	6021.339082474302
634	502	1500.0	1.586	3.91	6.170508790093327	2101.7245876288657
504	503	7000.0	0.366	0.52	0.562995531671507	6031.567886597939
477	503	6500.0	0.793	0.88	0.9197846502148316	4816.136195876365
633	503	7000.0	3.05061	3.5	3.501031519108746	1473.7626082474212
502	503	6500.0	3.32995	3.87	3.954663053874666	4016.856185567045
635	504	7000.0	0.71138	0.45	0.5466256063519958	7656.762123711384
503	504	7000.0	0.366	0.52	0.5207347943858458	2180.80004123712
477	504	6500.0	0.87339	0.95	1.0431317933993052	5844.321948453744
505	504	6500.0	3.22839	3.51	4.486289159257461	7585.04880412386
634	505	6000.0	1.79406	1.48	1.4856119070715628	2392.437628865979
506	505	6500.0	2.2338	2.42	3.318365482140101	8152.671896907346
639	505	6000.0	1.39235	2.42	2.5405672382984026	4554.932257731974
504	505	6500.0	3.22839	3.51	3.757816333638489	5383.890824742385
639	506	5000.0	0.86267	1.8	1.8085363703834971	2108.3726597938135
505	506	6500.0	2.2338	2.42	2.638609467530841	5726.034257732058
644	506	5000.0	2.41317	2.59	3.024887619152112	5142.999824742295
507	506	5000.0	3.58034	3.92	4.930057185320303	5724.165257732092
646	507	1500.0	0.2728	1.51	2.655230406684944	2249.300216494854
506	507	5000.0	3.58034	3.92	4.308276239681679	4507.24200000006
508	507	5000.0	7.0739	7.86	8.577984437538303	4416.927907216579
578	507	1500.0	5.15657	8.09	8.090189139778586	167.60116494845363
509	508	5000.0	1.89198	2.41	2.963468482505596	5561.810051546461
450	508	5000.0	3.51955	3.8	3.8378905624977038	2538.8325257732226
507	508	5000.0	7.0739	7.86	8.146046796707296	3509.141051546428
659	509	5000.0	1.09969	0.59	0.6181760703057514	3755.815865979386
508	509	5000.0	1.89198	2.41	2.7968457759415823	5085.426639175339
510	509	5000.0	2.98962	3.24	4.529767808262237	6381.735793814508
667	509	5000.0	2.16185	5.05	5.068076346558539	1965.178525773192
511	510	5000.0	0.244	0.3	0.39753466959372125	6066.757422680454
658	510	4000.0	1.04948	0.37	0.39922974878168627	3407.5561134020704
509	510	5000.0	2.98962	3.24	4.516858181198736	6365.706381443382
666	510	4000.0	2.22043	4.08	4.080760797915334	751.0856494845361
510	511	5000.0	0.244	0.3	0.38097856625924326	5791.077762886649
512	511	5000.0	2.074	2.21	3.0691818729684535	6344.105515463929
521	511	5000.0	2.86765	3.12	3.397001374995642	4385.600041237162
522	511	5000.0	4.27174	4.7	4.700513033172586	821.2191855670079
661	512	2000.0	1.09969	0.58	0.6147041112919779	1589.444670103093
511	512	5000.0	2.074	2.21	2.9944931452059493	6201.495164948485
513	512	5000.0	3.42959	3.73	4.951386938476121	6077.616597938155
670	512	2000.0	3.42144	7.48	7.480234609842841	240.5018041237112
902	513	3500.0	3.14017	3.59	3.657324698670293	2081.206731958764
512	513	5000.0	3.42959	3.73	4.580943602602872	5552.584494845387
514	513	5000.0	4.8861	5.31	6.036049214808438	4885.568134020628
905	513	3500.0	5.8981	9.12	9.628214032479974	2732.487494845359
903	514	3000.0	2.56273	2.61	2.678182244211781	1938.0105463917498
515	514	5000.0	4.02785	4.43	4.610330609259096	3608.8067010309287
513	514	5000.0	4.8861	5.31	5.765556228819563	4348.195443298994
905	514	3000.0	6.71693	11.27	11.295252255268348	1048.7995773195873
544	515	3500.0	0.305	0.29	0.2906084847269881	1203.6719793814398
534	515	3500.0	1.49543	1.61	1.6900524088545261	2655.720474226808
514	515	5000.0	4.02785	4.43	4.551360781037928	3268.6306494845385
516	515	5000.0	5.28768	5.77	5.770015560068137	325.5787938144328
932	515	5000.0	10.4426	5.93	5.9300000003320195	21.977319587628887
906	516	6000.0	1.11981	1.62	1.624642741713875	2230.7110206185566
515	516	5000.0	5.28768	5.77	5.770007688832152	272.9721443298967
517	516	3500.0	6.58828	6.07	6.076020622154711	998.0640206185549
903	516	6000.0	7.21375	8.96	8.975315263990641	1960.3452061855678
908	517	2500.0	1.64248	2.55	2.552147964734616	684.3668041237096
909	517	2500.0	4.31335	4.39	4.390229994668717	341.767298969072
516	517	3500.0	6.58828	6.07	6.070146127914667	393.94115463917507
518	517	3500.0	7.19102	6.64	6.6401078260969	357.0131237113404
912	518	3500.0	2.16614	1.64	1.640001752594217	180.82339175257755
911	518	3500.0	3.62732	5.26	5.260024161339043	260.362865979382
517	518	3500.0	7.19102	6.64	6.640004735860261	163.43795876288664
930	518	3500.0	38.3558	9.32	9.32	0.0
668	519	2000.0	0.35569	0.64	1.4001743064465455	3354.984237113439
520	519	5000.0	0.682	0.75	0.75	0.0
521	519	5000.0	2.50769	2.72	2.7233349471445005	1503.4091958762856
670	519	2000.0	3.21048	3.14	3.178709573098256	1070.8517835051566
519	520	5000.0	0.682	0.75	0.75	0.0
666	521	1500.0	0.793	0.55	0.645218917026056	1554.7428969072166
519	521	5000.0	2.50769	2.72	2.7471303733721664	2539.036278350545
511	521	5000.0	2.86765	3.12	3.153528318124663	2586.791845360836
670	521	1500.0	2.728	3.93	4.001354718464835	884.761020618557
511	522	5000.0	4.27174	4.7	4.74315021398414	2486.95807216495
523	522	5000.0	5.70472	7.31	7.310797930317363	821.2191855670079
545	523	5000.0	0.061	0.12	0.14743024233243834	5555.322670103147
530	523	5000.0	2.074	2.24	2.3644077397740344	3900.291216494878
522	523	5000.0	5.70472	7.31	7.377112354090225	2486.95807216495
647	524	5500.0	0.80233	1.58	1.6324617611441383	3772.5614226804137
525	524	5000.0	2.94447	3.24	3.8025026166432276	5186.114175257799
545	524	5000.0	3.715	4.42	4.476170128325698	2697.540515463923
578	524	5500.0	2.74568	4.67	4.673793703756386	1492.0264020618572
452	525	5000.0	2.15668	2.32	2.7799552964438154	5361.102360824804
657	525	5000.0	2.23796	2.51	2.5254278569502704	2249.5992577319525
652	525	5000.0	1.06706	2.57	2.577567099451859	1871.5277422680404
524	525	5000.0	2.94447	3.24	3.29686875232695	2924.3500824742323
541	526	3500.0	0.43988	0.44	0.46244846390940186	2672.875422680418
546	526	3500.0	2.93815	3.23	3.2375749529279636	1237.6264536082472
527	526	3500.0	5.36835	6.01	7.482922926284311	3957.0507216494852
528	526	5000.0	8.59494	9.84	10.463294240115088	4030.618494845369
542	527	3500.0	0.61304	0.65	0.6502523334129158	789.4244639175247
543	527	3500.0	3.66203	3.97	5.543841843639797	4462.599113402063
546	527	3500.0	3.24678	4.24	4.24	0.0
526	527	3500.0	5.36835	6.01	7.144539393954673	3707.0761443299098
575	528	4000.0	1.14609	0.88	0.9203667450725603	2974.558000000003
529	528	6500.0	1.30546	1.43	1.5002422293325453	4917.066752577341
573	528	4000.0	2.39148	5.67	5.758708019367862	2273.17113402062
526	528	5000.0	8.59494	9.84	13.025766463790822	6060.408505154656
531	529	6500.0	1.12478	1.22	1.7676677475217082	8549.286587628963
528	529	6500.0	1.30546	1.43	1.450680748331222	3621.9970721649515
530	529	6500.0	1.89493	2.05	2.5400067311409833	7303.0216494846345
529	530	6500.0	1.89493	2.05	2.080087086506156	3635.3573711340523
523	530	5000.0	2.074	2.24	3.409977457171068	6830.139257732036
575	530	5000.0	2.51509	2.74	2.81092344215424	3222.604432989701
577	530	5000.0	0.8184	2.81	3.299548895012193	5190.624690721657
529	531	6500.0	1.12478	1.22	2.678772118488956	10921.881185567105
532	531	6500.0	1.403	1.65	2.3932410364767756	8556.614690721755
574	531	3500.0	2.24957	2.95	2.95563758828709	1175.8801649484528
573	531	3500.0	0.7446	3.42	3.437900456183349	1512.7066907216483
533	532	6500.0	1.22152	1.51	1.887819969863794	7386.990360824825
531	532	6500.0	1.403	1.65	2.7990232326558093	9541.17273195884
574	532	5000.0	1.70909	2.23	2.3811694828428585	4099.557721649493
569	532	5000.0	1.45508	2.95	2.992917503101027	2790.2961340206193
568	533	5000.0	1.4892	1.26	1.3961293298757826	4606.196701030942
532	533	6500.0	1.22152	1.51	2.2535804365084102	8749.400443299062
498	533	6500.0	1.2276	1.61	1.8190943555728816	6270.030453608318
569	533	5000.0	0.854	2.98	2.980459293791543	895.1911237113401
515	534	3500.0	1.49543	1.61	1.719124890743292	2869.589113402059
543	534	3500.0	2.95646	3.31	3.577218899651	2997.816350515464
933	534	3500.0	6.10762	5.96	12.847034931691642	5830.982474226806
486	535	6500.0	0.25151	0.29	0.5258894933100711	9919.006886598248
487	535	6500.0	3.49621	4.12	4.62770950915363	6188.281515464057
438	535	6500.0	7.09097	8.17	8.473830090151608	4586.619608247532
615	536	2000.0	1.74784	1.52	1.6281997277100024	1659.9798865979458
438	536	5000.0	1.85925	2.11	2.854086013236801	6191.307309278394
537	536	5000.0	2.94826	3.23	4.450872014988234	6299.61623711345
610	537	5500.0	0.62208	0.81	0.9174008538879941	5332.987350515482
536	537	5000.0	2.94826	3.23	3.7127176420349968	4995.395195876313
608	537	5500.0	2.693	3.31	3.8088809701616753	5506.581999999995
399	537	5000.0	3.93438	4.28	5.814399882958824	6216.857123711406
699	538	8000.0	0.71138	0.45	0.5276342968580188	8284.712649484547
409	538	5000.0	1.40829	1.47	1.6026424639695147	4403.403680412448
474	538	5000.0	2.99149	3.32	3.608239323396812	4361.14951546402
704	538	8000.0	3.37435	4.18	4.187303258475535	2628.1628350515507
694	539	5000.0	1.15095	0.62	0.6226363139158999	2051.6276701030893
409	539	5000.0	2.55473	2.86	4.548118564289853	7042.168587628919
483	539	5000.0	3.07733	3.33	3.780034915183867	4871.331484536128
704	539	5000.0	2.14196	4.88	5.5147387400842	4824.929649484529
583	540	3000.0	0.7421	0.56	0.5617988513130615	1147.6256597938118
438	540	3500.0	1.50659	1.68	2.928267543137732	5221.494546391756
622	540	3000.0	2.046	1.75	2.495781772173958	3894.8601546391847
526	541	3500.0	0.43988	0.44	0.44906462680566017	2130.6864432989682
582	541	2500.0	2.91335	5.76	5.76422243697879	661.0013814432982
902	541	2500.0	3.77264	8.02	8.524555263312998	2011.874041237112
527	542	3500.0	0.61304	0.65	0.6500000005468773	30.28930927835057
902	542	10500.0	2.16614	4.21	4.216887816673886	3393.253886597947
903	542	10500.0	4.21298	6.14	6.294154244659239	6716.039835051536
903	543	3500.0	0.90683	1.4	1.4008713228686123	888.2965979381428
534	543	3500.0	2.95646	3.31	3.853659486280104	3580.3045773195904
527	543	3500.0	3.66203	3.97	4.741558442956794	3734.1332371134113
515	544	3500.0	0.305	0.29	0.2900692970520503	699.2370309278344
904	544	5000.0	2.51953	3.25	3.304896695996044	2896.4290927835086
903	544	5000.0	3.28268	5.39	5.393568741936974	1288.7799896907234
523	545	5000.0	0.061	0.12	0.12976591598569523	4291.213515463954
580	545	4000.0	1.10476	1.5	1.72354895777549	3993.5352680412493
577	545	4000.0	1.83508	3.61	3.6628457711625124	2235.6969587628796
524	545	5000.0	3.715	4.42	5.019480199264167	4875.681556701065
526	546	3500.0	2.93815	3.23	3.23	0.0
527	546	3500.0	3.24678	4.24	4.249943591459618	1237.6264536082472
1	547	49500.0	0.86267	0.05	0.05000077081102923	4983.986567010332
621	547	5500.0	1.58365	2.89	2.9455358979263693	3290.4770309278447
548	547	3000.0	1.33783	3.26	3.303238336678774	1635.9170721649475
549	547	4500.0	2.38213	4.89	5.276314168657771	3833.5192061855787
2	548	49500.0	0.86267	0.05	0.050002536139885735	6712.4827731958985
547	548	3000.0	1.33783	3.26	3.3698484125217543	2065.3444226804104
618	548	7500.0	1.95295	3.52	3.5352553222818544	3092.132742268048
552	548	3000.0	2.43542	4.49	4.577153686600338	1799.3195360824714
550	548	7000.0	2.728	5.81	5.833097258595554	2824.3681237113315
3	549	49500.0	0.86267	0.05	0.05001292305323971	10085.122237113426
550	549	5000.0	1.57423	3.28	3.402885220163169	3534.7088041237143
551	549	15500.0	3.1104	4.21	4.216624543058338	4960.521556701048
547	549	4500.0	2.38213	4.89	5.6800309598231875	4584.30508247423
4	550	49500.0	0.86267	0.05	0.05000989889219779	9434.883278350559
549	550	5000.0	1.57423	3.28	3.4367074316407935	3756.2209175257763
553	550	3500.0	1.84619	3.92	4.284826783856004	3106.3142680412393
551	550	7000.0	2.85204	5.18	5.260443117846064	3970.681103092785
560	550	3500.0	2.61945	5.4	5.7602976021001195	2858.3284536082556
548	550	7000.0	2.728	5.81	5.868581227347457	3564.271752577333
552	550	2000.0	3.26564	7.77	8.25326842572617	1604.903896907211
5	551	49500.0	0.86267	0.05	0.05010948800727902	17206.06348453602
563	551	20000.0	2.22043	3.08	3.1499367629747916	12475.153082474262
549	551	15500.0	3.1104	4.21	4.249610633759576	7756.955628866004
495	551	7000.0	3.26962	4.69	4.737990444009631	3577.4263917525864
550	551	7000.0	2.85204	5.18	5.603979007492153	6016.291546391766
6	552	49500.0	0.86267	0.05	0.050002147919141954	6439.38460824745
435	552	4500.0	1.30973	0.89	1.3040152427341734	5971.676597938166
618	552	5000.0	2.65122	4.34	4.515839979256922	3604.575804123713
548	552	3000.0	2.43542	4.49	4.746928578534178	2357.707680412376
553	552	8500.0	2.2112	4.56	4.634376290534136	4881.053061855671
619	552	9500.0	3.08699	4.8	4.806150519468966	2888.141257731957
550	552	2000.0	3.26564	7.77	8.469390126293687	1760.2801855670098
7	553	49500.0	0.86267	0.05	0.050011874868167175	9874.090020618563
496	553	6000.0	1.46907	1.3	1.4297327311473118	5418.823278350524
550	553	3500.0	1.84619	3.92	4.25405932599788	3038.6425360824833
560	553	7500.0	2.16185	3.97	4.023505026803861	4106.194041237119
552	553	8500.0	2.2112	4.56	4.619909460337504	4624.116340206179
8	554	49500.0	0.86267	0.05	0.0500091169057057	9242.761546391768
437	554	4000.0	1.037	0.62	0.8976650096276433	5257.987422680421
625	554	7000.0	1.84418	3.39	3.466918834618476	4365.494793814444
435	554	4500.0	1.76057	3.93	4.171113949263802	3598.7124432989763
619	554	2500.0	2.7987	4.97	5.423460462575626	2207.81639175258
614	554	3500.0	3.02427	5.04	5.642800008064534	3307.355721649482
622	554	2000.0	3.73248	5.79	6.2980676295362175	1749.1132164948456
9	555	49500.0	0.86267	0.05	0.050002506139488416	6692.54335051547
625	555	13500.0	1.10476	1.58	1.5844953021560164	5009.984752577316
624	555	5500.0	1.6116	2.68	3.6821497124358125	6910.975092783527
622	555	4500.0	3.13542	4.89	5.078813913547602	3205.3169690721675
556	555	7500.0	3.06339	6.36	6.527861706746467	4857.491824742276
10	556	49500.0	0.86267	0.05	0.050045429667310265	13809.39881443299
496	556	6000.0	0.9836	3.71	3.8894983862182455	4521.6828247422745
560	556	4500.0	2.63362	5.63	6.255670735833316	4174.928680412385
557	556	6500.0	2.86959	5.92	6.646474886978796	6181.804505154656
555	556	7500.0	3.06339	6.36	6.3988138826364835	3368.3789278350537
437	556	4000.0	3.32156	7.18	7.255838050431855	2060.52484536082
624	556	1000.0	3.85219	9.28	10.07804280929629	870.1552371134019
11	557	49500.0	0.86267	0.05	0.05001541817638288	10540.182618556724
490	557	5000.0	2.43542	3.59	3.6914865249086164	3294.395020618562
630	557	8500.0	1.71778	3.75	3.7864604419386954	4288.878824742271
558	557	5000.0	1.86624	3.99	4.2179872682876685	3928.091670103097
559	557	5500.0	2.69645	5.64	5.726900116040152	3113.6886804123737
556	557	6500.0	2.86959	5.92	6.521634542047133	5897.16536082477
624	557	2000.0	4.44966	9.25	9.437678489497365	1212.9010515463929
12	558	49500.0	0.86267	0.05	0.050002962840392066	6978.578164948468
491	558	6500.0	2.34672	3.2	3.3440747536785382	4811.162422680425
557	558	5000.0	1.86624	3.99	4.702914968785025	5223.521649484541
560	558	4000.0	1.98695	4.03	5.734530996848648	5183.369164948468
561	558	10000.0	2.32121	4.26	4.263737297556003	2765.4397731958734
13	559	49500.0	0.86267	0.05	0.05000971926771395	9391.787752577338
491	559	6500.0	0.73707	0.6	0.8569573546001307	8449.246731958776
566	559	7500.0	2.13848	4.58	4.679902730044277	4631.44401030928
557	559	5500.0	2.69645	5.64	5.914359294241922	4150.496175257738
562	559	12000.0	2.63432	5.66	5.66	0.0
631	559	5000.0	3.26564	6.1	6.699378535079793	4498.213113402061
14	560	49500.0	0.86267	0.05	0.05005910555625792	14748.469701030965
495	560	7000.0	0.61304	0.94	0.9953322113021986	5540.357237113402
553	560	7500.0	2.16185	3.97	4.100042701349699	5126.9881958762935
558	560	4000.0	1.98695	4.03	6.048336680022436	5407.036711340217
561	560	11000.0	2.45899	4.38	4.387160219037652	3554.1268144329883
550	560	3500.0	2.61945	5.4	5.933621043018269	3153.225474226808
556	560	4500.0	2.63362	5.63	6.818824181388816	4901.646731958764
15	561	49500.0	0.86267	0.05	0.05000792816037321	8925.508948453622
494	561	10000.0	0.67377	1.0	1.0091038707730409	4963.4506288659895
492	561	9000.0	2.19685	3.09	3.128090246661887	4818.740298969073
558	561	10000.0	2.32121	4.26	4.312961612707513	5365.560371134026
560	561	11000.0	2.45899	4.38	4.461047520684462	6519.079484536072
16	562	49500.0	0.86267	0.05	0.050014007733605925	10290.390402061861
492	562	9000.0	0.73707	0.49	0.5648729047045856	9041.736474226824
493	562	14500.0	0.57547	1.26	1.2897706331924432	9134.81106185568
567	562	12000.0	1.46907	3.21	3.7194704475798437	12170.598134020613
563	562	500.0	2.37587	5.61	5.61	0.0
559	562	12000.0	2.63432	5.66	5.668074159855058	3747.387979381447
17	563	49500.0	0.86267	0.05	0.050008525844019325	9089.17005154642
564	563	24000.0	1.50906	2.14	2.299149536452057	20138.92702061858
494	563	10000.0	2.20446	2.33	2.7369688581119562	10387.917680412387
551	563	20000.0	2.22043	3.08	3.4977335680328188	19502.682278350458
562	563	500.0	2.37587	5.61	5.61	0.0
18	564	49500.0	0.86267	0.05	0.05000930933490856	9291.151608247466
493	564	14500.0	1.82797	1.37	1.7616159180797037	17036.490278350517
563	564	24000.0	1.50906	2.14	2.2492162146844525	18329.759371134038
565	564	14000.0	1.48419	2.16	3.313215890580981	19229.564010309274
19	565	49500.0	0.86267	0.05	0.050000059034753686	2621.904216494859
568	565	12000.0	1.53594	2.08	2.877329665555479	15172.322948453693
564	565	14000.0	1.48419	2.16	2.2850477131824234	11034.704855670148
569	565	6500.0	3.039	6.55	6.861908120962337	4879.068185567025
20	566	49500.0	0.86267	0.05	0.05000439141209834	7700.003659793824
500	566	4500.0	1.54319	1.82	2.60907603392716	5867.479288659788
559	566	7500.0	2.13848	4.58	4.630045094704949	3896.390340206193
567	566	5000.0	2.5489	5.43	5.431716985613455	1071.3685567010323
631	566	2000.0	2.89027	7.28	7.739570560822039	1610.8770206185566
21	567	49500.0	0.86267	0.05	0.050000605095437405	4691.3285876288855
499	567	12500.0	1.525	1.56	1.6561653147044149	10008.30802061856
562	567	12000.0	1.46907	3.21	3.26523078273609	6983.569711340228
566	567	5000.0	2.5489	5.43	5.504006212120991	2745.138597938142
22	568	49500.0	0.86267	0.05	0.05000016061676962	3367.3449278350695
533	568	5000.0	1.4892	1.26	1.3411531389819897	4047.444329896916
565	568	12000.0	1.53594	2.08	2.1686337736435797	8760.772597938183
574	568	17500.0	2.05779	3.08	3.238540053037664	13394.061989690745
23	569	49500.0	0.86267	0.05	0.05003203742076798	12654.770381443337
499	569	12500.0	1.04948	2.32	2.3516025312634135	6861.920298969086
532	569	5000.0	1.45508	2.95	3.3552668843272655	4891.330010309284
533	569	5000.0	0.854	2.98	2.9852340678311813	1644.7616082474242
573	569	6000.0	3.05549	5.09	5.79099179826163	5873.232917525779
570	569	9000.0	2.64067	5.59	5.59237817268462	2076.9574020618566
565	569	6500.0	3.039	6.55	6.550092569144018	640.3932989690719
572	569	3500.0	3.7185	7.9	10.155595935242555	4111.059690721662
24	570	49500.0	0.86267	0.05	0.050001624098744146	6004.723175257741
500	570	4500.0	0.671	1.36	1.6531301941098437	4926.8587422680475
572	570	5500.0	2.50769	5.31	5.630100075756151	4379.128494845375
569	570	9000.0	2.64067	5.59	5.590690399932725	1524.550896907217
571	570	3000.0	3.50312	6.49	6.558815009947213	1546.885113402062
25	571	49500.0	0.86267	0.05	0.05000160504281104	5987.031432989711
501	571	5500.0	1.12478	2.49	2.5117771029239466	2702.6515979381475
637	571	3500.0	2.14283	4.49	5.885180295295667	4198.955072164957
572	571	6000.0	3.08879	5.79	6.236735335195376	5081.259453608256
634	571	2000.0	3.77313	6.3	7.567202789521064	2152.204690721652
570	571	3000.0	3.50312	6.49	6.496752561632005	865.773731958762
631	571	2000.0	3.84735	6.73	7.52785169106357	1885.7493092783543
632	571	2500.0	3.22609	7.76	8.333796492119948	2094.793587628863
26	572	49500.0	0.86267	0.05	0.050034846577011974	12923.493061855705
576	572	8500.0	2.37978	4.2	4.42612895316314	6579.196103092792
573	572	6500.0	2.63432	4.91	5.375135335267188	5794.487123711348
570	572	5500.0	2.50769	5.31	5.340009945932576	2423.162546391746
571	572	6000.0	3.08879	5.79	5.920319078112876	3734.3136701030953
637	572	2500.0	3.62835	6.45	7.842082245749947	2738.06332989691
569	572	3500.0	3.7185	7.9	8.157943361477646	2390.6695257731994
27	573	49500.0	0.86267	0.05	0.05000448684562652	7741.500835051569
531	573	3500.0	0.7446	3.42	3.426700234007016	1183.2082680412398
572	573	6500.0	2.63432	4.91	5.099243999299494	4627.811896907213
577	573	6500.0	2.93815	4.91	5.361001234797167	5749.957061855684
569	573	6000.0	3.05549	5.09	5.092706692333166	1464.0594536082447
528	573	4000.0	2.39148	5.67	5.893553460332572	2864.0906597938156
28	574	49500.0	0.86267	0.05	0.050007128489775225	8691.390556701064
532	574	5000.0	1.70909	2.23	2.2336922951574234	1620.6718041237089
531	574	3500.0	2.24957	2.95	3.1566731689721044	2893.4151443298942
568	574	17500.0	2.05779	3.08	3.0829889950140057	4963.166587628883
